ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19
3144,-160.6,1457.63,0.0,904.0,360.38,-780.41,492.02,0.0,,,,0.5,-0.4,460.92,11.42,0.7,-5.4,A1,500.97,C1,B2
3145,-582.6,1585.15,0.0,835.0,429.88,-602.25,423.23,0.0,1,62.0,0,0.9,,356.66,,,-3.5,A1,622.12,C1,B1
3146,-197.6,1248.18,0.0,1508.0,273.73,-606.16,455.75,0.02,8,65.0,3,0.8,-9.7,320.9,-12.55,0.0,,A1,621.86,C1,B1
3147,-390.6,1310.7,0.0,1091.0,338.04,-892.66,393.09,1.77,11,44.0,0,2.3,4.3,457.84,,0.0,-6.9,A1,779.29,C1,B1
3148,200.4,1229.79,0.0,,495.91,-676.49,,1.32,13,37.0,6,2.1,9.9,553.98,-125.23,0.0,-4.1,A4,583.24,C1,B1
3149,-391.6,1128.91,0.0,309.0,248.1,-697.42,251.06,,22,74.0,2,0.5,2.8,,-130.4,0.0,,A1,596.25,C1,B1
3150,-430.6,1600.28,0.0,332.0,273.61,-700.54,323.55,0.0,6,83.0,3,0.5,12.6,459.41,-26.08,0.0,9.7,A2,602.06,C1,B1
3151,760.4,1201.27,,1674.0,,-735.72,218.12,,21,75.0,,3.6,29.3,394.98,73.52,0.0,24.4,A3,803.14,C1,B1
3152,-595.6,1433.69,0.0,2000.0,488.59,-555.56,386.94,0.0,4,68.0,1,0.0,4.0,571.37,-1.12,0.0,-1.3,A4,619.63,C1,B1
3153,1151.4,,0.0,1943.0,617.22,-335.1,,1.82,17,56.0,5,3.4,,404.76,-203.16,0.0,21.3,A3,603.39,C1,B1
3154,-442.6,1618.3,0.0,1846.0,305.2,-658.9,325.93,0.78,14,32.0,6,1.4,,353.68,-145.34,0.0,-15.4,A1,,C1,B1
3155,299.4,1456.78,0.0,1989.0,388.45,,391.2,0.0,7,72.0,1,1.0,3.4,536.66,-137.88,0.0,-1.1,A4,674.52,C1,B1
3156,689.4,1434.05,0.0,,414.18,-657.76,522.63,0.0,0,,6,,21.5,408.49,-49.54,0.0,17.0,A3,535.26,C1,B1
3157,156.4,1208.69,,1848.0,223.48,-700.23,331.93,1.32,15,18.0,,3.3,11.9,436.21,,0.0,-11.7,A4,598.05,C1,B1
3158,-491.6,1275.78,0.0,1986.0,248.74,-1066.66,361.37,0.88,11,28.0,2,2.1,-6.8,402.55,-43.81,0.0,-22.3,A1,700.81,C1,B1
3159,37.4,1414.12,0.0,1426.0,442.0,-592.91,308.7,0.0,1,67.0,6,,20.0,397.92,-178.85,0.0,13.6,A3,,C1,B1
3160,758.4,1136.15,0.0,,46.81,-776.53,375.59,0.09,,63.0,1,1.8,18.9,,-136.45,0.0,11.6,A4,608.95,C1,B1
3161,672.4,1597.57,0.0,2000.0,348.79,-364.02,289.46,0.0,19,53.0,0,3.7,8.1,419.94,-127.39,,-0.9,A4,629.86,C1,B1
3162,466.4,1414.05,0.0,2000.0,388.93,-917.73,249.78,0.0,23,82.0,4,0.6,19.5,543.91,-56.57,0.0,16.3,A4,545.81,C1,B1
3163,-79.6,1650.98,0.0,798.0,,-453.8,288.3,0.0,6,88.0,0,1.2,18.8,481.52,-184.44,,16.7,A4,695.46,C1,B1
3164,702.4,1393.71,0.0,1630.0,503.76,-778.49,275.87,0.98,14,53.0,1,1.4,22.8,351.37,,0.0,12.7,A2,754.3,C1,B2
3165,-704.6,1588.02,0.0,1836.0,422.71,-754.63,314.05,0.0,19,58.0,2,0.4,23.5,386.11,-10.32,,14.7,A4,591.4,No,B1
3166,-421.6,1329.94,0.0,1672.0,425.43,-252.96,308.35,,,35.0,4,2.3,0.0,454.99,2.73,0.0,-13.6,A1,681.19,C1,B1
3167,1731.4,1396.17,0.0,1455.0,247.47,-617.04,388.79,0.0,21,63.0,3,1.5,23.8,478.92,-111.33,0.0,16.3,A3,690.28,C1,B1
3168,204.4,1354.98,0.0,1991.0,314.03,-723.62,461.2,0.47,11,82.0,6,1.1,23.2,378.43,-182.49,0.0,19.9,A3,669.03,C1,B1
3169,504.4,1351.32,0.0,2000.0,232.85,-324.95,388.73,2.51,14,52.0,3,2.1,27.0,459.44,-0.91,0.0,16.2,A3,714.74,C1,B1
3170,-626.6,1445.04,0.0,2000.0,99.69,-753.54,316.9,0.0,4,36.0,3,,-6.0,473.09,-104.88,0.0,-18.6,A1,638.63,C1,B1
3171,-582.6,1579.83,0.1,,239.05,-487.71,523.57,0.0,3,82.0,2,3.5,1.5,377.28,-59.42,0.0,,A2,720.86,C1,B1
3172,-349.6,1424.1,0.0,1376.0,331.35,-623.44,460.55,0.0,3,76.0,3,0.2,27.7,424.24,-105.82,0.0,23.0,A3,531.6,C1,B1
3173,-602.6,1521.9,0.0,1458.0,375.06,-567.69,547.3,0.0,4,48.0,3,1.0,7.5,,1.88,0.0,-2.8,A2,561.3,C1,B1
3174,773.4,1389.9,0.0,2000.0,154.87,-618.65,230.06,0.04,19,54.0,,2.9,17.9,434.35,,0.0,8.4,A2,587.92,C1,B1
3175,-704.6,,0.0,1142.0,305.1,-715.29,585.91,3.22,14,47.0,4,3.7,21.2,526.15,-142.65,0.0,9.4,A2,594.29,No,B1
3176,-157.6,1192.09,0.0,990.0,287.91,-558.11,248.54,0.0,1,74.0,0,0.5,21.0,,159.73,0.0,16.1,A3,621.97,C1,B1
3177,-704.6,1286.91,0.0,2000.0,387.96,-449.91,498.63,0.0,21,52.0,0,1.6,16.8,383.71,-129.33,0.0,6.8,A4,,No,B2
3178,-643.6,1574.07,1.5,235.0,263.47,-531.32,297.08,0.0,1,89.0,0,0.5,20.5,,9.81,0.0,,A3,731.65,C1,B1
3179,-423.6,1645.95,0.0,1395.0,257.02,-602.2,280.49,0.0,5,68.0,,0.8,25.7,487.96,-175.9,0.0,19.3,A3,672.81,C1,B1
3180,-418.6,1263.77,,361.0,265.25,-525.94,462.31,0.0,,72.0,2,1.7,3.5,,-29.53,0.0,-1.0,A1,,C1,B1
3181,-594.6,1282.09,0.0,565.0,258.56,,438.71,0.0,,69.0,,,0.2,,-110.72,0.0,-4.8,A1,623.89,C1,B2
3182,-95.6,1251.79,0.0,1858.0,181.88,-811.99,317.75,0.0,1,84.0,3,0.3,15.1,,-98.36,0.0,12.4,A2,,C1,B1
3183,-674.6,1386.54,2.0,258.0,99.66,-454.01,495.29,0.13,18,93.0,1,1.2,17.9,408.68,-177.26,0.0,16.7,A2,651.38,C1,B2
3184,-392.6,1277.36,0.0,,,,195.53,0.98,13,43.0,1,2.0,0.9,380.03,,0.0,-10.2,A1,702.26,C1,B1
3185,-14.6,1549.32,,,315.17,,435.51,,15,48.0,6,3.6,34.7,446.96,-218.97,0.0,22.0,A3,567.87,C1,B1
3186,690.4,1539.03,0.0,2000.0,318.47,-819.47,554.77,2.39,14,43.0,4,,29.1,,27.42,0.0,15.2,A4,506.97,C1,B1
3187,-215.6,1478.5,0.0,1099.0,196.76,-455.22,474.15,0.0,2,84.0,2,2.1,28.3,,-106.7,0.0,25.3,A3,723.49,C1,B1
3188,-168.6,1161.91,,916.0,350.17,-728.14,366.36,0.46,7,63.0,2,0.7,19.3,346.84,46.89,0.0,12.0,A3,481.97,C1,B2
3189,-704.6,1345.81,0.0,328.0,453.03,-429.9,220.92,1.54,13,56.0,0,1.7,16.1,352.95,-66.11,0.0,,A4,694.4,No,B1
3190,584.4,1406.22,0.0,443.0,144.04,-742.11,568.24,0.03,7,97.0,,1.9,20.1,563.86,-347.65,0.0,19.6,A4,457.45,C1,B1
3191,-18.6,1409.93,0.0,1052.0,255.63,-717.19,382.67,1.71,16,38.0,0,1.7,9.6,408.07,50.15,0.0,-4.0,A2,785.57,C1,B1
3192,-540.6,1506.2,0.0,884.0,,,462.71,0.0,4,78.0,0,0.7,20.2,447.08,-62.51,,16.2,A3,658.61,C1,B1
3193,-216.6,1537.85,0.0,2000.0,312.89,-788.81,241.29,0.0,0,55.0,1,1.5,3.4,517.0,,,,A4,,C1,B1
3194,508.4,1321.51,,1565.0,126.44,-969.52,627.79,0.0,22,66.0,6,2.3,17.4,420.95,-157.56,0.0,,A2,675.33,C1,B1
3195,280.4,1367.91,0.0,1945.0,332.35,-537.74,252.1,1.14,,55.0,0,1.5,31.0,425.05,-164.7,0.0,20.8,A3,738.98,C1,B1
3196,249.4,1331.21,0.0,1626.0,231.15,,,2.55,11,54.0,0,2.1,23.8,,16.38,0.0,13.9,A4,661.51,C1,B1
3197,-468.6,1280.93,0.0,1990.0,324.09,-544.08,241.47,0.78,17,17.0,3,3.1,,341.44,-287.68,0.0,-20.2,A1,719.58,C1,B2
3198,-69.6,1544.59,0.0,2000.0,283.23,-853.67,418.43,1.11,10,65.0,6,1.2,30.1,537.22,92.77,0.0,,A3,649.41,C1,B1
3199,-465.6,1316.99,0.0,226.0,307.96,-676.35,408.21,0.03,9,84.0,,,5.2,521.54,-107.66,0.0,2.7,A1,719.9,C1,B1
3200,59.4,1659.16,,326.0,385.38,-511.08,564.55,0.0,22,75.0,1,1.3,12.9,441.72,-22.59,0.0,,A2,554.44,C1,B1
3201,519.4,1447.89,0.0,2000.0,315.61,-614.03,371.43,1.1,,44.0,0,0.8,35.4,391.11,20.26,0.0,21.2,A3,835.64,C1,B1
3202,-434.6,1165.17,,2000.0,,-566.86,424.33,0.0,4,71.0,6,0.3,25.9,466.45,,0.0,20.2,A3,625.38,C1,B1
3203,-115.6,1251.91,0.0,2000.0,1.06,-524.52,,0.0,6,61.0,3,0.8,13.4,530.98,87.49,0.0,6.0,A4,663.86,C1,B1
3204,-704.6,1176.68,0.0,1994.0,251.6,-832.9,355.81,0.0,23,68.0,5,0.1,14.8,182.78,97.94,0.0,8.9,A4,736.8,No,B1
3205,1.4,1514.87,0.0,,,-526.11,231.42,0.0,,61.0,0,1.3,8.2,357.63,-76.27,0.0,1.1,A4,599.74,C1,B1
3206,-704.6,1489.51,0.0,,356.85,-675.42,465.39,0.11,8,75.0,6,0.4,5.4,390.97,2.11,0.0,1.3,A4,647.89,No,B1
3207,-384.6,1514.43,0.0,,321.44,-442.1,485.6,0.51,16,23.0,3,2.9,1.3,378.54,-90.45,,-17.6,A1,785.19,C1,B1
3208,-526.6,,0.0,2000.0,501.3,-543.02,405.82,,17,32.0,6,5.2,-3.8,,71.56,0.0,,A1,596.62,C1,B1
3209,-383.6,1515.11,0.0,311.0,422.0,,369.56,0.41,,83.0,2,,,346.12,-102.47,0.7,-1.4,A1,733.68,C1,B1
3210,-191.6,1228.95,0.0,1689.0,208.23,-455.41,430.72,0.0,6,65.0,0,0.8,9.2,327.04,-128.26,0.0,2.9,A4,686.36,C1,B1
3211,-575.6,1432.56,0.0,,506.82,-755.04,364.47,0.07,9,89.0,4,,6.8,458.58,,0.0,5.1,A2,553.79,C1,B1
3212,-587.6,1631.49,0.0,1242.0,399.85,-494.11,543.07,0.0,6,41.0,6,0.8,-4.0,420.9,-187.27,0.0,-15.3,A1,531.57,C1,B1
3213,-635.6,1180.78,0.0,338.0,181.44,-685.27,,0.0,6,98.0,3,0.3,,460.51,147.92,0.0,18.5,A2,565.08,C1,B1
3214,1462.4,1530.86,0.0,,28.76,-543.55,158.93,1.56,15,36.0,,2.8,20.4,440.43,-2.29,,4.8,A4,,C1,B1
3215,-704.6,1371.81,0.0,369.0,161.81,-441.64,,,23,85.0,4,1.1,,420.32,-49.67,0.0,9.9,A2,709.78,No,B1
3216,-217.6,1400.76,0.0,193.0,236.33,,318.27,0.0,21,84.0,,2.8,6.7,265.13,-40.32,0.0,,A2,534.15,C1,B1
3217,-587.6,,0.0,2000.0,183.65,-552.4,139.7,,23,31.0,5,3.8,-2.9,440.44,96.64,0.0,-17.7,A1,659.37,C1,B2
3218,761.4,1260.94,0.0,1769.0,272.18,-582.77,198.62,1.28,18,55.0,6,,32.2,483.19,-2.09,0.0,22.0,A3,579.68,C1,B1
3219,-600.6,,0.0,605.0,305.73,-405.89,563.81,0.04,17,86.0,6,2.6,,,-77.47,0.0,0.0,A1,710.32,C1,B2
3220,344.4,1194.26,0.0,1642.0,381.42,-360.54,245.02,1.85,,52.0,5,2.3,28.0,405.98,-176.11,0.0,17.2,A4,578.76,C1,B1
3221,662.4,1536.44,0.0,1703.0,293.82,-760.03,468.48,0.0,22,64.0,0,2.4,32.6,556.71,-200.17,0.0,24.8,A3,544.58,C1,B1
3222,-257.6,1665.94,0.0,1013.0,260.11,-678.87,402.14,1.09,,36.0,2,3.5,,,-148.83,0.0,-6.1,A1,595.94,C1,B1
3223,379.4,1345.85,0.0,,343.89,-561.89,618.67,1.45,15,34.0,1,2.4,13.8,336.01,-119.98,0.0,-1.8,A4,,C1,B1
3224,-2.6,1273.71,0.0,,453.31,-654.51,562.51,,10,24.0,5,2.0,,324.72,-109.56,0.0,-0.7,A2,764.53,C1,B1
3225,444.4,,0.0,,176.0,-492.61,488.22,2.88,15,21.0,2,3.3,19.0,492.86,-142.66,0.0,-3.8,A2,564.27,C1,B1
3226,-411.6,1376.64,0.0,1322.0,284.58,-495.05,323.85,0.0,6,68.0,4,0.8,-0.8,492.33,51.29,0.0,-5.9,A4,689.31,C1,B1
3227,-443.6,1320.03,0.0,2000.0,480.1,-366.09,385.76,0.0,6,66.0,5,0.9,27.2,340.89,6.3,0.0,20.2,A3,579.51,C1,B1
3228,-250.6,1576.56,0.0,163.0,111.04,-406.48,358.17,0.0,23,94.0,6,1.6,15.0,414.14,52.49,0.0,14.0,A2,721.27,C1,B1
3229,-497.6,1244.34,0.0,2000.0,534.31,-575.14,495.48,0.0,,41.0,0,2.3,-8.9,443.62,-61.52,0.0,-19.7,A1,430.02,C1,B1
3230,-357.6,1645.26,0.0,2000.0,260.19,-513.16,366.69,0.0,22,39.0,5,1.2,-3.4,274.21,-95.99,0.0,-15.4,A1,505.71,C1,B1
3231,160.4,1411.4,0.0,1259.0,392.54,-625.16,469.71,0.0,0,88.0,6,0.2,22.6,463.29,-133.03,0.0,20.5,A3,412.51,C1,B1
3232,-577.6,1587.18,0.0,237.0,211.14,-764.17,,0.0,3,83.0,5,0.8,-1.1,520.25,-116.13,0.0,-3.6,A1,799.94,C1,B1
3233,-322.6,,0.0,1299.0,513.18,-733.37,321.33,0.0,1,39.0,3,,2.1,212.52,-140.34,0.0,-10.4,A4,752.0,C1,B1
3234,-584.6,1145.44,0.0,1906.0,336.05,-595.23,413.71,0.0,6,73.0,1,0.7,-2.8,446.14,75.54,0.0,-6.9,A1,574.64,C1,B1
3235,-453.6,1311.65,0.0,1887.0,146.97,-513.69,316.53,,13,28.0,,2.9,-5.8,,-52.08,0.0,-21.4,A1,685.95,C1,B1
3236,-73.6,1352.68,0.0,,446.04,-516.98,456.43,0.75,,44.0,6,0.9,18.9,447.94,9.3,0.0,6.3,A2,465.19,C1,B1
3237,186.4,1375.16,0.0,2000.0,341.1,,231.54,0.73,,17.0,4,1.5,6.3,487.64,-36.49,0.0,,A4,703.03,C1,B1
3238,-656.6,1184.87,0.0,453.0,312.78,-672.18,382.78,0.0,4,79.0,6,1.2,-4.0,,-68.78,0.0,-7.1,A1,580.67,C1,B1
3239,-694.6,1450.59,5.5,481.0,708.73,-619.63,181.22,0.43,12,96.0,0,1.9,9.0,581.0,-288.51,0.0,8.3,A2,657.86,C1,B1
3240,-432.6,1472.15,0.0,568.0,446.45,-617.25,496.9,,13,52.0,6,1.4,3.0,439.43,-80.22,0.0,-5.9,A1,594.71,C1,B1
3241,-308.6,1165.26,0.0,1880.0,260.64,-539.4,300.43,,21,,5,1.4,1.0,483.1,,0.0,-13.1,A2,820.48,C1,B1
3242,-704.6,1352.14,0.0,2000.0,435.64,-329.6,665.11,0.0,19,57.0,5,1.7,17.6,375.07,53.26,0.0,,A4,581.66,No,B1
3243,-309.6,1571.42,,2000.0,210.79,-826.18,261.38,0.0,0,70.0,5,1.8,12.9,428.3,-63.76,0.0,7.5,A4,677.1,C1,B1
3244,245.4,1666.49,0.0,1201.0,196.5,-393.43,360.21,0.0,23,78.0,1,0.6,12.9,331.71,,0.0,9.1,A4,673.75,C1,B1
3245,266.4,1293.81,0.0,1999.0,396.01,-705.76,334.63,2.28,10,53.0,3,1.1,,454.88,-92.13,0.0,12.0,A3,565.68,C1,B1
3246,-465.6,1520.54,0.0,1191.0,116.25,-521.01,288.78,0.0,3,80.0,,0.3,10.2,419.3,83.45,0.0,,A4,668.03,C1,B1
3247,-554.6,,,2000.0,418.92,,86.63,0.0,4,63.0,1,0.3,1.6,255.16,16.82,0.0,-4.6,A4,497.79,C1,B1
3248,-227.6,1266.24,0.0,1835.0,422.61,-448.93,,1.06,8,60.0,6,0.6,27.9,580.35,,0.0,19.4,A3,558.11,C1,B1
3249,-704.6,1586.46,0.0,1840.0,304.09,-293.2,426.32,1.21,14,40.0,2,,,522.93,-12.6,0.0,11.4,A4,689.85,No,B1
3250,1546.4,1477.17,0.0,2000.0,,-695.09,261.39,0.0,,32.0,4,1.5,24.2,287.67,,0.0,6.4,A3,486.84,C1,B1
3251,-673.6,1513.25,,305.0,436.76,-817.75,336.14,0.0,9,90.0,3,1.0,0.2,460.47,,4.3,-1.2,A1,658.64,C1,B1
3252,1493.4,1588.07,0.0,958.0,266.73,-822.9,361.88,0.7,18,31.0,3,3.0,19.1,532.61,-91.04,0.0,1.5,A2,589.56,C1,B1
3253,-104.6,1278.29,0.0,1499.0,286.23,-672.73,425.3,2.71,15,44.0,3,3.2,37.4,428.48,-17.81,0.0,23.0,A3,598.87,C1,B1
3254,-702.6,1457.81,3.5,410.0,35.05,-690.9,336.06,0.0,4,95.0,0,2.4,9.5,488.82,-55.91,0.0,8.7,A2,589.86,C1,B1
3255,-436.6,1419.11,0.0,1120.0,320.15,-420.52,,0.82,13,27.0,6,0.8,2.6,425.55,-141.29,0.0,-14.5,A1,625.51,C1,B1
3256,-455.6,1254.44,0.0,2000.0,400.07,-561.16,512.49,0.0,5,77.0,4,0.9,20.7,458.07,-93.51,0.0,,A4,522.27,C1,B1
3257,-492.6,1477.58,,1087.0,421.77,-502.49,,0.66,13,62.0,5,1.4,-2.5,311.43,-45.26,0.0,-8.7,A1,,C1,B1
3258,-687.6,1392.49,4.0,304.0,346.46,-604.77,263.53,0.39,14,96.0,0,2.6,9.4,359.51,-189.6,0.0,8.7,A2,,C1,B1
3259,-8.6,1237.76,0.0,1100.0,36.56,-352.51,459.02,1.38,,51.0,3,0.7,8.1,418.01,-12.25,0.0,-1.4,A4,,C1,B1
3260,-555.6,1313.7,0.0,1336.0,472.22,-671.14,,,5,66.0,4,0.5,,434.06,-187.45,0.0,-6.2,A4,562.08,C1,B1
3261,-121.6,1250.3,0.0,1993.0,356.7,-765.62,,0.47,7,60.0,5,1.1,17.0,431.74,,0.0,9.1,A3,670.33,C1,B1
3262,94.4,1557.66,0.0,794.0,350.72,-570.48,331.41,1.13,8,,2,1.2,21.2,376.7,-36.34,0.0,,A3,563.07,C1,B2
3263,-421.6,1132.09,0.0,,393.08,-550.9,219.78,0.03,18,55.0,5,3.2,4.6,531.38,57.96,0.0,-3.6,A1,673.36,C1,B1
3264,-17.6,1249.28,0.0,1958.0,311.26,,308.37,2.32,15,47.0,2,3.2,34.5,435.05,-81.36,0.0,21.5,A3,694.72,C1,B1
3265,-538.6,1321.39,0.8,,,,352.84,0.0,3,89.0,2,0.7,22.6,302.1,-69.37,0.0,20.6,A2,646.11,C1,B1
3266,884.4,1196.95,0.0,1337.0,269.28,-627.81,304.66,2.65,15,43.0,,3.1,28.4,606.21,14.27,,14.6,A3,568.07,C1,B1
3267,-486.6,1214.4,0.0,1065.0,384.24,-864.54,560.92,0.0,5,73.0,2,1.4,18.7,318.4,-23.55,0.0,13.7,A3,685.28,C1,B2
3268,-240.6,1433.4,0.0,601.0,,-714.54,294.92,0.17,8,88.0,6,1.6,21.9,446.54,-172.53,0.0,19.8,A4,521.09,C1,B1
3269,-90.6,1209.33,0.0,1003.0,134.43,-479.71,386.18,0.87,11,67.0,3,1.5,30.2,527.9,-90.24,,23.3,A3,459.83,C1,B1
3270,-92.6,1145.72,0.0,1862.0,306.72,-593.9,14.78,0.0,0,54.0,2,0.9,7.0,330.25,-87.9,0.0,-1.6,A4,682.65,C1,B1
3271,-402.6,1206.27,0.0,1992.0,,,203.24,0.0,20,59.0,5,0.6,-4.9,536.51,-190.26,0.0,-11.6,A1,,C1,B1
3272,155.4,,0.0,,270.88,,324.27,,13,27.0,4,1.4,20.3,440.94,62.06,0.0,0.6,A2,631.86,C1,B1
3273,1426.4,1486.56,0.0,1944.0,420.81,-848.38,163.09,1.84,17,,1,4.1,,469.47,36.69,0.0,,A3,559.09,C1,B1
3274,-659.6,1351.7,0.1,876.0,397.12,-772.71,322.95,0.0,5,64.0,1,0.9,23.7,347.11,-59.12,0.0,,A3,647.93,C1,B1
3275,162.4,1067.85,0.0,1375.0,243.0,-744.21,499.89,0.55,9,67.0,6,2.4,18.3,394.85,,0.0,12.0,A2,714.17,C1,B1
3276,-130.6,1461.54,0.0,1721.0,274.5,-647.0,461.47,1.97,16,21.0,5,2.1,5.2,331.39,,0.0,-15.4,A2,542.56,C1,B1
3277,-580.6,1148.51,0.0,2000.0,310.61,-588.02,618.89,0.0,2,41.0,4,,-6.8,389.93,20.48,0.0,-17.8,A1,779.31,C1,B1
3278,-274.6,1474.4,0.0,404.0,276.39,-441.44,484.97,0.93,10,76.0,6,1.3,4.0,445.89,57.91,2.4,0.1,A4,594.11,C1,B1
3279,406.4,1382.58,0.0,1772.0,273.88,-567.95,450.94,2.22,13,32.0,5,1.2,10.9,365.23,-163.61,0.0,-5.1,A2,605.68,C1,B1
3280,-19.6,1619.72,0.0,,71.07,-556.48,,0.0,21,,5,1.5,5.0,598.21,-60.49,,-6.8,A4,,C1,B1
3281,382.4,1453.99,0.0,1095.0,463.65,-705.91,429.4,0.0,23,,3,1.6,18.1,,4.9,0.0,9.1,A2,869.17,C1,B1
3282,1540.4,1141.48,0.0,1556.0,324.25,-725.27,357.21,0.56,19,58.0,3,2.3,31.6,499.2,-163.8,0.0,22.3,A3,517.85,C1,B1
3283,-464.6,1318.18,0.0,,244.35,,306.2,1.41,,18.0,0,,-1.7,353.18,-101.93,0.0,-22.9,A1,554.87,C1,B1
3284,-441.6,1358.47,0.0,2000.0,363.14,-611.8,306.19,0.0,5,66.0,3,0.5,28.0,318.47,-13.18,0.0,21.0,A3,668.21,C1,B1
3285,580.4,1365.27,0.0,1879.0,518.41,-382.81,442.06,0.16,7,60.0,0,,25.4,408.17,-292.51,0.0,17.0,A3,597.73,C1,B1
3286,447.4,,0.0,905.0,12.83,-507.19,321.81,2.84,11,52.0,2,2.1,25.8,507.34,-15.62,0.0,15.1,A3,534.48,C1,B2
3287,-567.6,1251.79,0.0,288.0,,-512.23,620.15,0.0,2,73.0,3,1.2,3.3,415.79,33.69,0.0,-1.0,A1,741.26,C1,B1
3288,-695.6,1065.18,0.0,,513.01,-633.57,341.7,,23,91.0,1,2.9,,567.39,-44.71,,,A2,664.32,C1,B1
3289,-435.6,,0.0,2000.0,170.47,-726.41,404.68,,2,45.0,1,1.0,8.1,534.34,27.35,0.0,-3.1,A2,851.2,C1,B1
3290,-496.6,1394.46,0.3,2000.0,191.05,-528.93,82.51,0.04,8,72.0,3,1.3,16.9,387.6,-42.09,0.0,,A4,639.31,C1,B1
3291,-572.6,1778.77,0.0,,460.03,-761.78,439.74,,6,70.0,1,0.9,11.2,493.38,70.22,0.0,5.9,A4,634.76,C1,B2
3292,94.4,1317.41,0.0,,552.27,-765.39,415.71,2.93,12,44.0,1,1.7,10.4,401.22,35.09,0.0,-1.3,A2,804.97,C1,B1
3293,551.4,1567.39,0.0,1222.0,417.81,-461.6,321.52,1.71,12,56.0,0,1.6,23.1,290.04,69.55,0.0,13.8,A3,573.37,C1,B1
3294,573.4,1514.92,,,474.11,,423.21,0.0,23,80.0,5,2.0,26.6,342.45,-39.75,0.0,22.8,A3,679.42,C1,B1
3295,-451.6,1323.99,0.0,430.0,426.65,-555.79,543.3,,9,64.0,,3.8,0.6,526.39,-126.4,0.0,,A1,459.68,C1,B1
3296,95.4,1108.68,0.0,1962.0,495.37,-346.84,471.74,0.57,9,33.0,4,0.9,-1.5,458.15,,,-15.7,A4,658.46,C1,B1
3297,-482.6,1311.6,0.0,2000.0,308.92,-526.59,377.19,0.0,22,50.0,6,3.0,-10.2,447.63,-71.83,0.0,-18.6,A1,,C1,B1
3298,-506.6,1079.8,0.0,2000.0,319.62,-435.58,484.96,0.0,5,71.0,5,1.1,10.4,412.0,82.02,0.0,5.3,A2,,C1,B1
3299,17.4,1591.53,0.0,1785.0,345.46,-804.61,477.43,3.26,14,47.0,3,2.5,,355.08,-62.69,,20.2,A3,672.93,C1,B1
3300,1148.4,1658.1,0.0,,411.74,-288.72,331.95,1.32,16,44.0,,1.4,29.3,638.9,-239.24,0.0,15.7,A4,617.21,C1,B1
3301,-223.6,1279.75,0.0,,,-569.12,540.5,,8,78.0,2,1.1,,495.97,-178.73,0.0,2.1,A4,613.63,C1,B1
3302,913.4,1353.2,0.0,705.0,517.93,-440.38,217.76,0.0,19,66.0,4,1.7,13.2,445.09,-105.06,0.0,6.9,A4,573.71,C1,B1
3303,-575.6,,0.0,1680.0,371.25,-567.85,352.76,0.0,2,,2,0.9,1.2,392.81,-121.27,0.0,-4.8,A1,642.42,C1,B1
3304,187.4,,0.0,1956.0,,-587.13,484.1,1.05,8,57.0,5,1.0,18.7,515.36,-7.34,0.0,9.9,A3,557.25,C1,B1
3305,-323.6,1011.46,0.0,418.0,286.38,-688.35,358.14,0.3,9,71.0,2,1.3,2.7,437.01,-221.08,0.0,-2.0,A2,753.4,C1,B1
3306,1093.4,1349.66,0.0,1673.0,,-509.61,465.13,0.0,22,82.0,2,1.8,,346.93,33.9,0.0,20.3,A4,480.62,C1,B1
3307,334.4,1268.41,0.0,1807.0,138.85,,337.94,0.0,23,74.0,5,0.7,28.6,469.94,-18.43,0.0,23.5,A3,718.08,C1,B1
3308,-273.6,1512.46,0.0,1940.0,173.23,-689.3,235.76,1.82,15,18.0,1,3.7,5.4,429.27,-220.9,0.0,,A1,659.45,C1,B1
3309,-349.6,1253.6,0.1,141.0,197.73,,509.36,0.0,0,96.0,2,2.1,15.0,408.39,-168.18,0.0,14.3,A2,688.52,C1,B1
3310,-538.6,1436.08,0.0,2000.0,234.04,-762.29,337.57,0.0,19,21.0,3,2.9,0.1,543.85,,0.0,-19.7,A1,633.87,C1,B2
3311,-665.6,1439.33,0.0,1963.0,352.47,-673.58,163.96,0.0,6,33.0,4,1.4,-8.4,543.76,-170.74,0.0,,A1,815.27,C1,B1
3312,-535.6,1509.42,0.0,1003.0,352.0,-486.9,58.11,0.0,7,62.0,3,,12.5,489.25,-3.82,0.0,5.4,A2,678.84,C1,B1
3313,5.4,1439.43,0.0,706.0,249.3,-749.4,279.21,1.16,10,51.0,1,0.9,9.0,450.8,-65.09,0.0,-0.6,A4,,C1,B1
3314,79.4,1194.96,0.0,2000.0,,-451.3,371.09,0.31,18,16.0,2,3.4,1.8,298.65,-184.22,0.0,-21.4,A1,623.53,C1,B1
3315,1182.4,1255.23,0.0,1066.0,320.65,-439.97,,0.19,18,72.0,3,2.4,,449.81,-40.46,0.0,20.6,A3,645.05,C1,B1
3316,1234.4,1408.52,0.0,,323.74,-468.98,,0.47,,36.0,5,2.8,,494.78,-128.81,0.0,7.2,A4,607.84,C1,B1
3317,-554.6,1292.86,,383.0,,-383.82,141.51,0.0,3,79.0,2,0.8,10.9,442.95,-1.5,,7.3,A2,626.07,C1,B1
